stepCount,EnvironmentSiteOutdoorAirDrybulbTemperature,EnvironmentSiteExteriorHorizontalSkyIlluminance,Block1:Zone1_DaylCtrlDaylightingReferencePoint1Illuminance,EMSwarmUpComplete,Block1:Zone1ZoneMeanRadiantTemperature,EMSepTimeStep,Block1:Zone1ZoneAirRelativeHumidity,EnvironmentSiteRainStatus,Block1:Zone1ZoneMeanAirTemperature,Block1:Zone1NumberOfOccupants,Block1:Zone1BlindFraction,Block1:Zone1AverageGains,Block1:Zone1WindowState0,Block1:Zone1LightState
1072,5.50000,9066.66309,45.72952,1.00000,18.91230,16.00000,49.15981,1.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1073,5.20000,4829.37891,22.20355,1.00000,18.96229,17.00000,51.64739,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1074,4.80000,854.08514,3.47779,1.00000,18.98563,18.00000,52.71132,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1075,4.50000,0.00000,0.00000,1.00000,19.00774,19.00000,52.38479,1.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1076,4.40000,0.00000,0.00000,1.00000,18.85559,20.00000,55.75960,0.00000,19.64699,0.00000,0.39000,0.00000,0.00000,0.00000
1077,4.20000,0.00000,0.00000,1.00000,18.52516,21.00000,57.95877,0.00000,18.37438,0.00000,0.39000,0.00000,0.00000,0.00000
1078,4.10000,0.00000,0.00000,1.00000,18.19403,22.00000,58.85367,1.00000,17.95717,0.00000,0.39000,0.00000,0.00000,0.00000
1079,4.00000,0.00000,0.00000,1.00000,17.99946,23.00000,58.54287,0.00000,17.74496,0.00000,0.39000,0.00000,0.00000,0.00000
1080,3.80000,0.00000,0.00000,1.00000,17.82524,24.00000,57.57706,0.00000,17.52539,0.00000,0.39000,0.00000,0.00000,0.00000
1081,3.70000,0.00000,0.00000,1.00000,17.64419,1.00000,56.42675,1.00000,17.30925,0.00000,0.39000,0.00000,0.00000,0.00000
1082,3.50000,0.00000,0.00000,1.00000,17.52787,2.00000,54.82384,0.00000,17.22866,0.00000,0.39000,0.00000,0.00000,0.00000
1083,3.40000,0.00000,0.00000,1.00000,17.39447,3.00000,53.41960,0.00000,17.11052,0.00000,0.39000,0.00000,0.00000,0.00000
1084,3.20000,0.00000,0.00000,1.00000,17.25056,4.00000,52.42746,1.00000,16.91813,0.00000,0.39000,0.00000,0.00000,0.00000
1085,3.10000,0.00000,0.00000,1.00000,17.15540,5.00000,51.14907,0.00000,16.84643,0.00000,0.39000,0.00000,0.00000,0.00000
1086,3.10000,0.00000,0.00000,1.00000,17.03961,6.00000,39.05878,0.00000,20.94852,0.00000,0.39000,0.00000,0.00000,0.00000
1087,3.00000,0.00000,0.00000,1.00000,17.56239,7.00000,38.34855,1.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1088,3.00000,0.00000,0.00000,1.00000,18.03575,8.00000,38.20837,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1089,3.10000,2147.41089,9.17344,1.00000,18.26510,9.00000,38.65342,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1090,3.10000,6584.51660,31.53241,1.00000,18.42815,10.00000,40.26581,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1091,3.70000,13525.42969,75.90903,1.00000,18.55853,11.00000,42.29097,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1092,4.20000,20485.21680,131.36612,1.00000,18.66875,12.00000,44.23212,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1093,4.80000,25755.92383,181.06340,1.00000,18.76447,13.00000,45.39660,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1094,5.10000,23977.10938,180.35904,1.00000,18.86341,14.00000,46.26183,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1095,5.50000,20879.09766,147.02417,1.00000,18.95074,15.00000,47.67151,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1096,5.80000,15568.16699,99.01228,1.00000,19.02974,16.00000,49.47477,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1097,5.10000,10862.78320,104.16736,1.00000,19.07554,17.00000,51.11257,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1098,4.30000,2862.41748,16.88016,1.00000,19.09056,18.00000,51.10904,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1099,3.60000,0.00000,0.00000,1.00000,19.09066,19.00000,49.44121,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1100,3.00000,0.00000,0.00000,1.00000,18.89854,20.00000,52.20607,0.00000,19.56252,0.00000,0.39000,0.00000,0.00000,0.00000
1101,2.50000,0.00000,0.00000,1.00000,18.54852,21.00000,53.16217,0.00000,18.20882,0.00000,0.39000,0.00000,0.00000,0.00000
1102,1.90000,0.00000,0.00000,1.00000,18.20486,22.00000,53.46544,0.00000,17.92494,0.00000,0.39000,0.00000,0.00000,0.00000
1103,1.30000,0.00000,0.00000,1.00000,17.96751,23.00000,53.12578,0.00000,17.63675,0.00000,0.39000,0.00000,0.00000,0.00000
1104,0.60000,0.00000,0.00000,1.00000,17.77292,24.00000,51.86333,0.00000,17.35379,0.00000,0.39000,0.00000,0.00000,0.00000
1105,0.00000,0.00000,0.00000,1.00000,17.58396,1.00000,49.80064,0.00000,17.17130,0.00000,0.39000,0.00000,0.00000,0.00000
1106,0.30000,0.00000,0.00000,1.00000,17.42663,2.00000,47.70336,0.00000,17.04482,0.00000,0.39000,0.00000,0.00000,0.00000
1107,0.70000,0.00000,0.00000,1.00000,17.29053,3.00000,45.97741,0.00000,16.92937,0.00000,0.39000,0.00000,0.00000,0.00000
1108,1.00000,0.00000,0.00000,1.00000,17.17151,4.00000,44.63509,0.00000,16.82473,0.00000,0.39000,0.00000,0.00000,0.00000
1109,1.50000,0.00000,0.00000,1.00000,17.05883,5.00000,43.56673,0.00000,16.71353,0.00000,0.39000,0.00000,0.00000,0.00000
1110,2.00000,0.00000,0.00000,1.00000,16.95785,6.00000,32.98773,0.00000,20.93742,0.00000,0.39000,0.00000,0.00000,0.00000
1111,2.50000,0.00000,0.00000,1.00000,17.54140,7.00000,32.26886,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1112,2.70000,0.00000,0.00000,1.00000,18.00548,8.00000,32.12176,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1113,2.90000,2265.59741,9.70377,1.00000,18.24602,9.00000,32.45193,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1114,3.10000,6708.84131,32.12987,1.00000,18.41458,10.00000,33.82282,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1115,3.40000,10854.60156,56.55206,1.00000,18.53722,11.00000,35.49175,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1116,3.80000,13860.37012,76.09846,1.00000,18.63779,12.00000,37.06596,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1117,4.10000,15315.48145,86.02671,1.00000,18.71696,13.00000,37.98001,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1118,4.20000,21965.20898,148.33051,1.00000,18.77804,14.00000,38.53148,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1119,4.20000,22860.56641,183.95569,1.00000,18.85194,15.00000,39.41119,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1120,4.30000,18646.13672,185.19843,1.00000,18.90825,16.00000,40.57428,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1121,3.90000,10444.42285,70.81819,1.00000,18.97177,17.00000,41.83019,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1122,3.60000,1958.92944,8.67929,1.00000,18.99631,18.00000,41.94886,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1123,3.20000,0.00000,0.00000,1.00000,19.00598,19.00000,41.00259,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1124,2.90000,0.00000,0.00000,1.00000,18.82657,20.00000,43.66479,0.00000,19.45908,0.00000,0.39000,0.00000,0.00000,0.00000
1125,2.50000,0.00000,0.00000,1.00000,18.47351,21.00000,46.17341,0.00000,18.10016,0.00000,0.39000,0.00000,0.00000,0.00000
1126,2.20000,0.00000,0.00000,1.00000,18.13952,22.00000,46.01793,0.00000,17.80478,0.00000,0.39000,0.00000,0.00000,0.00000
1127,2.30000,0.00000,0.00000,1.00000,17.92832,23.00000,45.03492,0.00000,17.56068,0.00000,0.39000,0.00000,0.00000,0.00000
1128,2.40000,0.00000,0.00000,1.00000,17.76577,24.00000,43.62866,0.00000,17.35668,0.00000,0.39000,0.00000,0.00000,0.00000
1129,2.50000,0.00000,0.00000,1.00000,17.61433,1.00000,42.10483,0.00000,17.24235,0.00000,0.39000,0.00000,0.00000,0.00000
1130,2.50000,0.00000,0.00000,1.00000,17.47859,2.00000,40.82513,0.00000,17.11600,0.00000,0.39000,0.00000,0.00000,0.00000
1131,2.50000,0.00000,0.00000,1.00000,17.35266,3.00000,39.75473,0.00000,16.97051,0.00000,0.39000,0.00000,0.00000,0.00000
1132,2.50000,0.00000,0.00000,1.00000,17.23050,4.00000,38.80614,0.00000,16.84131,0.00000,0.39000,0.00000,0.00000,0.00000
1133,2.30000,0.00000,0.00000,1.00000,17.11114,5.00000,37.94754,0.00000,16.73745,0.00000,0.39000,0.00000,0.00000,0.00000
1134,2.00000,0.00000,0.00000,1.00000,16.99468,6.00000,28.83858,0.00000,20.94327,0.00000,0.39000,0.00000,0.00000,0.00000
1135,1.80000,0.00000,0.00000,1.00000,17.55654,7.00000,28.34629,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1136,2.00000,0.00000,0.00000,1.00000,18.00576,8.00000,28.39693,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1137,2.20000,2382.93652,10.23052,1.00000,18.23853,9.00000,29.03823,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1138,2.40000,6829.81152,32.70957,1.00000,18.40430,10.00000,30.86474,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1139,2.60000,10979.52832,57.17311,1.00000,18.52643,11.00000,33.05171,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1140,2.80000,13987.77246,76.74451,1.00000,18.62750,12.00000,35.22459,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1141,3.00000,15444.10156,86.68495,1.00000,18.70976,13.00000,36.76307,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1142,3.30000,19212.31055,117.15207,1.00000,18.78709,14.00000,37.97718,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1143,3.60000,19790.65234,125.08028,1.00000,18.86754,15.00000,39.68750,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1144,3.90000,16664.25781,101.97435,1.00000,18.94446,16.00000,41.70617,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1145,3.80000,10677.85449,72.24638,1.00000,19.00429,17.00000,43.83792,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1146,3.70000,2702.47241,12.52994,1.00000,19.02815,18.00000,44.72390,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1147,3.60000,0.00000,0.00000,1.00000,19.03310,19.00000,44.37148,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1148,2.70000,0.00000,0.00000,1.00000,18.84003,20.00000,47.30538,0.00000,19.57258,0.00000,0.39000,0.00000,0.00000,0.00000
1149,1.70000,0.00000,0.00000,1.00000,18.46946,21.00000,49.09077,0.00000,18.18207,0.00000,0.39000,0.00000,0.00000,0.00000
1150,0.80000,0.00000,0.00000,1.00000,18.10263,22.00000,49.53597,0.00000,17.80897,0.00000,0.39000,0.00000,0.00000,0.00000
1151,0.20000,0.00000,0.00000,1.00000,17.83550,23.00000,48.20141,0.00000,17.42401,0.00000,0.39000,0.00000,0.00000,0.00000
1152,-0.40000,0.00000,0.00000,1.00000,17.60966,24.00000,46.22911,0.00000,17.18858,0.00000,0.39000,0.00000,0.00000,0.00000
1153,-1.00000,0.00000,0.00000,1.00000,17.40949,1.00000,44.32893,0.00000,16.99582,0.00000,0.39000,0.00000,0.00000,0.00000
1154,-1.50000,0.00000,0.00000,1.00000,17.22599,2.00000,42.71054,0.00000,16.79739,0.00000,0.39000,0.00000,0.00000,0.00000
1155,-2.00000,0.00000,0.00000,1.00000,17.05381,3.00000,41.27712,0.00000,16.60775,0.00000,0.39000,0.00000,0.00000,0.00000
1156,-1.60000,0.00000,0.00000,1.00000,16.90017,4.00000,39.85368,0.00000,16.48750,0.00000,0.39000,0.00000,0.00000,0.00000
1157,-1.00000,0.00000,0.00000,1.00000,16.76069,5.00000,38.75011,0.00000,16.37777,0.00000,0.39000,0.00000,0.00000,0.00000
1158,-0.50000,0.00000,0.00000,1.00000,16.63240,6.00000,37.95517,0.00000,16.26080,0.00000,0.39000,0.00000,0.00000,0.00000
1159,0.10000,0.00000,0.00000,1.00000,16.51437,7.00000,37.43254,0.00000,16.15806,0.00000,0.39000,0.00000,0.00000,0.00000
1160,0.60000,0.00000,0.00000,1.00000,16.40427,8.00000,37.12903,0.00000,16.06822,0.00000,0.39000,0.00000,0.00000,0.00000
1161,1.00000,2499.66821,16.89430,1.00000,16.33161,9.00000,36.93723,0.00000,16.01059,0.00000,0.39000,0.00000,0.00000,0.00000
1162,1.50000,6948.89160,54.29257,1.00000,16.31124,10.00000,36.77938,0.00000,16.00768,0.00000,0.39000,0.00000,0.00000,0.00000
1163,1.80000,11209.57715,98.98190,1.00000,16.33476,11.00000,36.59992,0.00000,16.04661,0.00000,0.39000,0.00000,0.00000,0.00000
1164,2.10000,14219.23438,137.80103,1.00000,16.38212,12.00000,36.41292,0.00000,16.10812,0.00000,0.39000,0.00000,0.00000,0.00000
1165,2.40000,15566.11816,159.25037,1.00000,16.43129,13.00000,36.25537,0.00000,16.17321,0.00000,0.39000,0.00000,0.00000,0.00000
1166,2.70000,15316.50000,158.40829,1.00000,16.45653,14.00000,36.14294,0.00000,16.20044,0.00000,0.39000,0.00000,0.00000,0.00000
1167,3.10000,13259.35840,131.03131,1.00000,16.44352,15.00000,36.16703,0.00000,16.18540,0.00000,0.39000,0.00000,0.00000,0.00000
1168,3.40000,9785.38867,87.45469,1.00000,16.38052,16.00000,36.26654,0.00000,16.12793,0.00000,0.39000,0.00000,0.00000,0.00000
1169,3.20000,5418.16846,42.02155,1.00000,16.26415,17.00000,36.54285,0.00000,15.99663,0.00000,0.39000,0.00000,0.00000,0.00000
1170,2.90000,1095.95984,6.94179,1.00000,16.10897,18.00000,36.94339,0.00000,15.81854,0.00000,0.39000,0.00000,0.00000,0.00000
1171,2.70000,0.00000,0.00000,1.00000,15.96284,19.00000,37.37093,0.00000,15.65677,0.00000,0.39000,0.00000,0.00000,0.00000
1172,2.60000,0.00000,0.00000,1.00000,15.83348,20.00000,37.65016,0.00000,15.55055,0.00000,0.39000,0.00000,0.00000,0.00000
1173,2.50000,0.00000,0.00000,1.00000,15.71834,21.00000,37.90986,0.00000,15.46797,0.00000,0.39000,0.00000,0.00000,0.00000
1174,2.40000,0.00000,0.00000,1.00000,15.61415,22.00000,38.24506,0.00000,15.36421,0.00000,0.39000,0.00000,0.00000,0.00000
1175,2.40000,0.00000,0.00000,1.00000,15.51565,23.00000,38.59589,0.00000,15.25699,0.00000,0.39000,0.00000,0.00000,0.00000
1176,2.30000,0.00000,0.00000,1.00000,15.42013,24.00000,38.95543,0.00000,15.14931,0.00000,0.39000,0.00000,0.00000,0.00000
1177,2.30000,0.00000,0.00000,1.00000,15.32934,1.00000,39.32604,0.00000,15.05286,0.00000,0.39000,0.00000,0.00000,0.00000
1178,2.20000,0.00000,0.00000,1.00000,15.24107,2.00000,39.52076,0.00000,14.97590,0.00000,0.39000,0.00000,0.00000,0.00000
1179,2.00000,0.00000,0.00000,1.00000,15.15466,3.00000,39.69358,0.00000,14.89996,0.00000,0.39000,0.00000,0.00000,0.00000
1180,1.90000,0.00000,0.00000,1.00000,15.07154,4.00000,39.79759,0.00000,14.82680,0.00000,0.39000,0.00000,0.00000,0.00000
1181,1.90000,0.00000,0.00000,1.00000,14.98670,5.00000,39.89448,0.00000,14.73835,0.00000,0.39000,0.00000,0.00000,0.00000
1182,1.90000,0.00000,0.00000,1.00000,14.90206,6.00000,39.92875,0.00000,14.64472,0.00000,0.39000,0.00000,0.00000,0.00000
1183,1.90000,0.00000,0.00000,1.00000,14.81739,7.00000,39.97749,0.00000,14.54778,0.00000,0.39000,0.00000,0.00000,0.00000
1184,2.00000,0.00000,0.00000,1.00000,14.73646,8.00000,39.96075,0.00000,14.48300,0.00000,0.39000,0.00000,0.00000,0.00000
1185,2.10000,2616.97827,17.73551,1.00000,14.69055,9.00000,39.89149,0.00000,14.45643,0.00000,0.39000,0.00000,0.00000,0.00000
1186,2.20000,7179.59033,56.37125,1.00000,14.69789,10.00000,39.73995,0.00000,14.48066,0.00000,0.39000,0.00000,0.00000,0.00000
1187,2.50000,11336.87598,100.02592,1.00000,14.74480,11.00000,39.50691,0.00000,14.53709,0.00000,0.39000,0.00000,0.00000,0.00000
1188,2.80000,14350.89648,138.93524,1.00000,14.80874,12.00000,39.21229,0.00000,14.60509,0.00000,0.39000,0.00000,0.00000,0.00000
1189,3.10000,15810.41992,162.15771,1.00000,14.86676,13.00000,38.90207,0.00000,14.66064,0.00000,0.39000,0.00000,0.00000,0.00000
1190,3.60000,15559.71875,161.35315,1.00000,14.90879,14.00000,38.57465,0.00000,14.71895,0.00000,0.39000,0.00000,0.00000,0.00000
1191,4.00000,13499.12012,133.83051,1.00000,14.91611,15.00000,38.28772,0.00000,14.75486,0.00000,0.39000,0.00000,0.00000,0.00000
1192,4.50000,10019.74512,89.94449,1.00000,14.88426,16.00000,38.18678,0.00000,14.74871,0.00000,0.39000,0.00000,0.00000,0.00000
1193,4.30000,7045.71826,59.57297,1.00000,14.82260,17.00000,38.35583,0.00000,14.67067,0.00000,0.39000,0.00000,0.00000,0.00000
1194,4.10000,1873.37219,13.03609,1.00000,14.69411,18.00000,38.82890,0.00000,14.51754,0.00000,0.39000,0.00000,0.00000,0.00000
1195,3.90000,0.00000,0.00000,1.00000,14.56693,19.00000,39.39435,0.00000,14.37543,0.00000,0.39000,0.00000,0.00000,0.00000
1196,3.80000,0.00000,0.00000,1.00000,14.45660,20.00000,39.96191,0.00000,14.27785,0.00000,0.39000,0.00000,0.00000,0.00000
1197,3.70000,0.00000,0.00000,1.00000,14.36481,21.00000,40.50195,0.00000,14.20089,0.00000,0.39000,0.00000,0.00000,0.00000
1198,3.60000,0.00000,0.00000,1.00000,14.26175,22.00000,41.25840,1.00000,14.06056,0.00000,0.39000,0.00000,0.00000,0.00000
1199,3.40000,0.00000,0.00000,1.00000,14.20881,23.00000,41.75010,0.00000,14.01316,0.00000,0.39000,0.00000,0.00000,0.00000
1200,3.30000,0.00000,0.00000,1.00000,14.13836,24.00000,42.27597,0.00000,13.94775,0.00000,0.39000,0.00000,0.00000,0.00000
1201,3.10000,0.00000,0.00000,1.00000,14.04732,1.00000,42.95829,1.00000,13.80947,0.00000,0.39000,0.00000,0.00000,0.00000
1202,3.00000,0.00000,0.00000,1.00000,13.99678,2.00000,43.24162,0.00000,13.78285,0.00000,0.39000,0.00000,0.00000,0.00000
1203,2.90000,0.00000,0.00000,1.00000,13.93064,3.00000,43.44845,0.00000,13.74785,0.00000,0.39000,0.00000,0.00000,0.00000
1204,2.80000,0.00000,0.00000,1.00000,13.84171,4.00000,43.83001,1.00000,13.62834,0.00000,0.39000,0.00000,0.00000,0.00000
1205,2.60000,0.00000,0.00000,1.00000,13.79039,5.00000,43.93150,0.00000,13.58874,0.00000,0.39000,0.00000,0.00000,0.00000
1206,2.40000,0.00000,0.00000,1.00000,13.70989,6.00000,27.85725,0.00000,20.78896,0.00000,0.39000,0.00000,0.00000,0.00000
1207,2.20000,0.00000,0.00000,1.00000,14.97922,7.00000,27.41157,1.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1208,2.30000,0.00000,0.00000,1.00000,15.78871,8.00000,27.63976,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1209,2.50000,2734.23828,11.80680,1.00000,16.22698,9.00000,28.19083,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1210,2.60000,7300.37695,35.08342,1.00000,16.53370,10.00000,29.42573,1.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1211,2.80000,11459.84375,59.74937,1.00000,16.78157,11.00000,30.87381,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1212,3.00000,14473.08203,79.44470,1.00000,16.96882,12.00000,32.37986,1.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1213,3.40000,15933.69824,89.45601,1.00000,17.11735,13.00000,33.53933,1.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1214,3.50000,15683.00586,87.76992,1.00000,17.27697,14.00000,34.50808,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1215,3.70000,13621.29785,73.83193,1.00000,17.44065,15.00000,35.90331,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1216,3.80000,10140.18164,51.57984,1.00000,17.58866,16.00000,37.41227,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1217,3.70000,5656.12939,26.22269,1.00000,17.71496,17.00000,38.98526,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1218,3.60000,1329.20093,5.49342,1.00000,17.80809,18.00000,39.71841,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1219,3.50000,0.00000,0.00000,1.00000,17.88645,19.00000,39.67361,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1220,3.30000,0.00000,0.00000,1.00000,17.77829,20.00000,45.14025,0.00000,18.56401,0.00000,0.39000,0.00000,0.00000,0.00000
1221,3.20000,0.00000,0.00000,1.00000,17.28762,21.00000,48.41204,0.00000,17.10699,0.00000,0.39000,0.00000,0.00000,0.00000
1222,3.00000,0.00000,0.00000,1.00000,16.89991,22.00000,48.80812,0.00000,16.67388,0.00000,0.39000,0.00000,0.00000,0.00000
1223,2.70000,0.00000,0.00000,1.00000,16.64378,23.00000,47.83964,0.00000,16.21619,0.00000,0.39000,0.00000,0.00000,0.00000
1224,2.40000,0.00000,0.00000,1.00000,16.43629,24.00000,45.92033,0.00000,15.97525,0.00000,0.39000,0.00000,0.00000,0.00000
1225,2.10000,0.00000,0.00000,1.00000,16.22020,1.00000,44.20507,1.00000,15.73206,0.00000,0.39000,0.00000,0.00000,0.00000
1226,1.80000,0.00000,0.00000,1.00000,16.09082,2.00000,42.31927,0.00000,15.64934,0.00000,0.39000,0.00000,0.00000,0.00000
1227,1.50000,0.00000,0.00000,1.00000,15.95353,3.00000,40.72306,0.00000,15.55623,0.00000,0.39000,0.00000,0.00000,0.00000
1228,1.20000,0.00000,0.00000,1.00000,15.82527,4.00000,39.51062,0.00000,15.43349,0.00000,0.39000,0.00000,0.00000,0.00000
1229,1.00000,0.00000,0.00000,1.00000,15.69859,5.00000,38.36909,0.00000,15.25003,0.00000,0.39000,0.00000,0.00000,0.00000
1230,0.70000,0.00000,0.00000,1.00000,15.56692,6.00000,26.12311,0.00000,20.92754,0.00000,0.39000,0.00000,0.00000,0.00000
1231,0.50000,0.00000,0.00000,1.00000,16.42095,7.00000,25.14308,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1232,0.40000,0.00000,0.00000,1.00000,17.00679,8.00000,24.84634,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1233,0.40000,2855.54614,12.34984,1.00000,17.31587,9.00000,25.06062,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1234,0.30000,7540.04688,36.35725,1.00000,17.53080,10.00000,26.11737,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1235,0.40000,11819.52637,61.94300,1.00000,17.68930,11.00000,27.35124,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1236,0.50000,14842.40918,81.83250,1.00000,17.81825,12.00000,28.54447,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1237,0.60000,16303.44629,91.91415,1.00000,17.92379,13.00000,29.39658,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1238,0.70000,15942.48047,89.37997,1.00000,18.02163,14.00000,30.08923,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1239,0.90000,13875.32129,75.36684,1.00000,18.11995,15.00000,31.24283,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1240,1.00000,10384.28320,52.96881,1.00000,18.20625,16.00000,32.64348,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1241,0.90000,5891.57373,27.43860,1.00000,18.27953,17.00000,33.94587,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1242,0.70000,1447.48657,6.00797,1.00000,18.32591,18.00000,34.11226,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1243,0.60000,0.00000,0.00000,1.00000,18.36437,19.00000,33.40863,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,0.00000
1244,0.50000,0.00000,0.00000,1.00000,18.21210,20.00000,36.62177,0.00000,18.83162,0.00000,0.39000,0.00000,0.00000,0.00000
1245,0.50000,0.00000,0.00000,1.00000,17.75793,21.00000,37.50773,0.00000,17.23566,0.00000,0.39000,0.00000,0.00000,0.00000
1246,0.40000,0.00000,0.00000,1.00000,17.35347,22.00000,37.53516,0.00000,17.00118,0.00000,0.39000,0.00000,0.00000,0.00000
1247,0.30000,0.00000,0.00000,1.00000,17.10726,23.00000,37.25618,0.00000,16.71652,1.00000,0.39000,92.30296,0.00000,1.00000
1248,0.30000,0.00000,0.00000,1.00000,16.91348,24.00000,36.34348,0.00000,16.45134,1.00000,0.39000,93.33080,0.00000,1.00000
1249,0.20000,0.00000,0.00000,1.00000,16.72984,1.00000,35.18132,0.00000,16.29876,1.00000,0.39000,94.09705,0.00000,1.00000
1250,0.20000,0.00000,0.00000,1.00000,16.56981,2.00000,34.06253,0.00000,16.19750,1.00000,0.39000,94.69807,0.00000,1.00000
1251,0.30000,0.00000,0.00000,1.00000,16.42929,3.00000,33.22824,0.00000,16.08712,1.00000,0.39000,95.26232,0.00000,1.00000
1252,0.30000,0.00000,0.00000,1.00000,16.29744,4.00000,32.74485,0.00000,15.96583,1.00000,0.39000,95.80824,0.00000,1.00000
1253,0.40000,0.00000,0.00000,1.00000,16.16517,5.00000,32.36656,0.00000,15.82997,1.00000,0.39000,96.37931,0.00000,1.00000
1254,0.40000,0.00000,0.00000,1.00000,16.03694,6.00000,23.22327,0.00000,20.93125,1.00000,0.39000,85.77188,0.00000,1.00000
1255,0.50000,0.00000,0.00000,1.00000,16.78400,7.00000,22.82337,0.00000,21.00000,1.00000,0.39000,84.35895,0.00000,1.00000
1256,0.60000,0.00000,0.00000,1.00000,17.31656,8.00000,22.89017,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,1.00000
1257,0.80000,2973.43164,12.87774,1.00000,17.59943,9.00000,23.48587,0.00000,21.00000,0.00000,0.39000,0.00000,0.00000,1.00000
