stepCount,EnvironmentSiteOutdoorAirDrybulbTemperature,EnvironmentSiteExteriorHorizontalSkyIlluminance,Block1:Zone1_DaylCtrlDaylightingReferencePoint1Illuminance,EMSwarmUpComplete,Block1:Zone1ZoneMeanRadiantTemperature,EMSepTimeStep,Block1:Zone1ZoneAirRelativeHumidity,EnvironmentSiteRainStatus,Block1:Zone1ZoneMeanAirTemperature,Block1:Zone1NumberOfOccupants,Block1:Zone1BlindFraction,Block1:Zone1AverageGains,Block1:Zone1WindowState0,Block1:Zone1LightState
1234,0.30000,7540.04688,0.00000,1.00000,17.58510,10.00000,27.42540,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1235,0.40000,11819.52637,0.00000,1.00000,17.76130,11.00000,28.61085,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1236,0.50000,14842.40918,0.00000,1.00000,17.90901,12.00000,29.78638,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1237,0.60000,16303.44629,0.00000,1.00000,18.03010,13.00000,30.61961,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1238,0.70000,15942.48047,0.00000,1.00000,18.13657,14.00000,31.28178,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1239,0.90000,13875.32129,0.00000,1.00000,18.23310,15.00000,32.43356,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1240,1.00000,10384.28320,0.00000,1.00000,18.31251,16.00000,33.84798,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1241,0.90000,5891.57373,0.00000,1.00000,18.37101,17.00000,35.13228,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1242,0.70000,1447.48657,0.00000,1.00000,18.40040,18.00000,35.21261,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1243,0.60000,0.00000,0.00000,1.00000,18.42736,19.00000,34.38719,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1244,0.50000,0.00000,0.00000,1.00000,18.26795,20.00000,37.52440,0.00000,18.88294,0.00000,0.00000,0.00000,0.00000,0.00000
1245,0.50000,0.00000,0.00000,1.00000,17.81950,21.00000,38.30872,0.00000,17.29269,1.00000,0.00000,89.62096,0.00000,1.00000
1246,0.40000,0.00000,0.00000,1.00000,17.41664,22.00000,38.30453,0.00000,17.06049,1.00000,0.00000,90.87336,0.00000,1.00000
1247,0.30000,0.00000,0.00000,1.00000,17.17124,23.00000,37.97287,0.00000,16.77797,1.00000,0.00000,91.98983,0.00000,1.00000
1248,0.30000,0.00000,0.00000,1.00000,16.97772,24.00000,36.97646,0.00000,16.51378,1.00000,0.00000,93.02317,0.00000,1.00000
1249,0.20000,0.00000,0.00000,1.00000,16.79410,1.00000,35.72203,0.00000,16.36109,1.00000,0.00000,93.79797,0.00000,1.00000
1250,0.20000,0.00000,0.00000,1.00000,16.63389,2.00000,34.52056,0.00000,16.25962,1.00000,0.00000,94.40711,0.00000,1.00000
1251,0.30000,0.00000,0.00000,1.00000,16.49310,3.00000,33.61966,0.00000,16.14893,1.00000,0.00000,94.97841,0.00000,1.00000
1252,0.30000,0.00000,0.00000,1.00000,16.36091,4.00000,33.08235,0.00000,16.02736,1.00000,0.00000,95.53027,0.00000,1.00000
1253,0.40000,0.00000,0.00000,1.00000,16.22823,5.00000,32.65786,0.00000,15.89114,1.00000,0.00000,96.10693,0.00000,1.00000
1254,0.40000,0.00000,0.00000,1.00000,16.09956,6.00000,23.50720,0.00000,20.93318,1.00000,0.00000,85.62918,0.00000,1.00000
1255,0.50000,0.00000,0.00000,1.00000,16.83334,7.00000,23.08834,0.00000,21.00000,1.00000,0.00000,84.24490,0.00000,1.00000
1256,0.60000,0.00000,0.00000,1.00000,17.35987,8.00000,23.14139,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1257,0.80000,2973.43164,0.00000,1.00000,17.64501,9.00000,23.73410,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1258,0.90000,7661.81299,0.00000,1.00000,17.85709,10.00000,25.35363,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1259,1.30000,11945.24805,0.00000,1.00000,18.02308,11.00000,27.24582,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1260,1.80000,14970.91895,0.00000,1.00000,18.16583,12.00000,29.17663,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1261,2.20000,16433.90039,0.00000,1.00000,18.28171,13.00000,30.55071,0.00000,21.00000,1.00000,0.00000,80.91261,0.00000,1.00000
1262,2.40000,16182.38086,0.00000,1.00000,18.38488,14.00000,31.67090,0.00000,21.00000,1.00000,0.00000,80.61185,0.00000,1.00000
1263,2.50000,14112.54004,0.00000,1.00000,18.47881,15.00000,33.30107,0.00000,21.00000,1.00000,0.00000,80.27355,0.00000,1.00000
1264,2.70000,10508.41895,0.00000,1.00000,18.55783,16.00000,35.27565,0.00000,21.00000,1.00000,0.00000,79.92525,0.00000,1.00000
1265,2.00000,6009.84424,0.00000,1.00000,18.60456,17.00000,37.20749,0.00000,21.00000,1.00000,0.00000,79.63869,0.00000,1.00000
1266,1.40000,1451.60376,0.00000,1.00000,18.61600,18.00000,37.84105,0.00000,21.00000,1.00000,0.00000,79.55159,0.00000,1.00000
1267,0.70000,0.00000,0.00000,1.00000,18.61979,19.00000,37.43261,0.00000,21.00000,1.00000,0.00000,79.58792,0.00000,1.00000
1268,0.70000,0.00000,0.00000,1.00000,18.44504,20.00000,40.85121,0.00000,19.09026,1.00000,0.00000,84.07005,0.00000,1.00000
1269,0.80000,0.00000,0.00000,1.00000,18.03161,21.00000,42.30378,0.00000,17.61399,0.00000,0.00000,0.00000,0.00000,1.00000
1270,0.80000,0.00000,0.00000,1.00000,17.66165,22.00000,42.42407,0.00000,17.35643,0.00000,0.00000,0.00000,0.00000,1.00000
1271,0.60000,0.00000,0.00000,1.00000,17.42166,23.00000,42.01860,0.00000,17.06416,0.00000,0.00000,0.00000,0.00000,1.00000
1272,0.40000,0.00000,0.00000,1.00000,17.22992,24.00000,40.73082,0.00000,16.77945,0.00000,0.00000,0.00000,0.00000,1.00000
1273,0.20000,0.00000,0.00000,1.00000,17.04607,1.00000,38.78223,0.00000,16.61004,0.00000,0.00000,0.00000,0.00000,1.00000
1274,0.10000,0.00000,0.00000,1.00000,16.88250,2.00000,36.79189,0.00000,16.47411,0.00000,0.00000,0.00000,0.00000,1.00000
1275,0.00000,0.00000,0.00000,1.00000,16.73466,3.00000,35.21714,0.00000,16.33174,0.00000,0.00000,0.00000,0.00000,1.00000
1276,-0.10000,0.00000,0.00000,1.00000,16.59528,4.00000,34.09009,0.00000,16.19143,0.00000,0.00000,0.00000,0.00000,1.00000
1277,-0.30000,0.00000,0.00000,1.00000,16.45976,5.00000,33.34639,0.00000,16.05589,0.00000,0.00000,0.00000,0.00000,1.00000
1278,-0.40000,0.00000,0.00000,1.00000,16.32882,6.00000,24.32424,0.00000,20.92621,0.00000,0.00000,0.00000,0.00000,1.00000
1279,-0.60000,0.00000,0.00000,1.00000,17.01734,7.00000,23.94147,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1280,0.00000,0.00000,0.00000,1.00000,17.52481,8.00000,24.14138,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1281,0.50000,3090.10229,0.00000,1.00000,17.79939,9.00000,24.94757,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1282,1.10000,7779.35010,0.00000,1.00000,18.00780,10.00000,26.93207,0.00000,21.00000,1.00000,0.00000,81.77818,0.00000,1.00000
1283,2.00000,12062.54590,0.00000,1.00000,18.17240,11.00000,29.35098,0.00000,21.00000,1.00000,0.00000,81.23242,0.00000,1.00000
1284,3.00000,15088.26953,0.00000,1.00000,18.31478,12.00000,31.77750,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1285,3.90000,16552.13867,0.00000,1.00000,18.43094,13.00000,33.54309,0.00000,21.00000,1.00000,0.00000,80.33291,0.00000,1.00000
1286,4.00000,16307.69434,0.00000,1.00000,18.52748,14.00000,34.72883,0.00000,21.00000,1.00000,0.00000,80.03675,0.00000,1.00000
1287,4.20000,14354.02246,0.00000,1.00000,18.61528,15.00000,36.05225,0.00000,21.00000,1.00000,0.00000,79.74144,0.00000,1.00000
1288,4.30000,10749.87402,0.00000,1.00000,18.68239,16.00000,37.39392,0.00000,21.00000,1.00000,0.00000,79.48083,0.00000,1.00000
1289,3.40000,7861.38525,0.00000,1.00000,18.72551,17.00000,38.50913,0.00000,21.00000,1.00000,0.00000,79.28667,0.00000,1.00000
1290,2.40000,2446.74365,0.00000,1.00000,18.73210,18.00000,38.17341,0.00000,21.00000,1.00000,0.00000,79.31033,0.00000,1.00000
1291,1.50000,0.00000,0.00000,1.00000,18.73083,19.00000,36.86055,0.00000,21.00000,1.00000,0.00000,79.45097,0.00000,1.00000
1292,1.40000,0.00000,0.00000,1.00000,18.55111,20.00000,39.36813,0.00000,19.22857,1.00000,0.00000,83.69490,0.00000,1.00000
1293,1.40000,0.00000,0.00000,1.00000,18.15575,21.00000,39.46601,0.00000,17.81117,1.00000,0.00000,87.71603,0.00000,1.00000
1294,1.30000,0.00000,0.00000,1.00000,17.80663,22.00000,39.54947,0.00000,17.54350,1.00000,0.00000,88.95342,0.00000,1.00000
1295,0.70000,0.00000,0.00000,1.00000,17.55295,23.00000,37.84895,0.00000,17.13820,1.00000,0.00000,90.48979,0.00000,1.00000
1296,0.20000,0.00000,0.00000,1.00000,17.33214,24.00000,35.55398,0.00000,16.88863,1.00000,0.00000,91.64658,0.00000,1.00000
1297,-0.40000,0.00000,0.00000,1.00000,17.13321,1.00000,33.64398,0.00000,16.69643,1.00000,0.00000,92.59489,0.00000,1.00000
1298,-0.40000,0.00000,0.00000,1.00000,16.95971,2.00000,32.20846,0.00000,16.54184,0.00000,0.00000,0.00000,0.00000,0.00000
1299,-0.50000,0.00000,0.00000,1.00000,16.80146,3.00000,31.22569,0.00000,16.38885,0.00000,0.00000,0.00000,0.00000,0.00000
1300,-0.50000,0.00000,0.00000,1.00000,16.65145,4.00000,30.55867,0.00000,16.24357,0.00000,0.00000,0.00000,0.00000,0.00000
1301,-0.40000,0.00000,0.00000,1.00000,16.50942,5.00000,30.05226,0.00000,16.10105,0.00000,0.00000,0.00000,0.00000,0.00000
1302,-0.40000,0.00000,0.00000,1.00000,16.37194,6.00000,21.92062,0.00000,20.92365,0.00000,0.00000,0.00000,0.00000,0.00000
1303,-0.30000,0.00000,0.00000,1.00000,17.05124,7.00000,21.44987,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1304,0.10000,0.00000,0.00000,1.00000,17.56147,8.00000,21.43570,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1305,0.60000,7846.84570,0.00000,1.00000,17.85775,9.00000,21.88151,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1306,1.00000,15329.19922,0.00000,1.00000,18.10760,10.00000,23.34941,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1307,1.80000,21694.52734,0.00000,1.00000,18.32579,11.00000,25.00463,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1308,2.60000,29717.46094,0.00000,1.00000,18.51888,12.00000,26.40356,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1309,3.40000,28333.04492,0.00000,1.00000,18.62741,13.00000,27.07817,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1310,3.50000,28174.84180,0.00000,1.00000,18.71888,14.00000,27.24711,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1311,3.70000,24663.72461,0.00000,1.00000,18.80316,15.00000,27.71973,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1312,3.80000,18648.17578,0.00000,1.00000,18.86294,16.00000,28.53028,0.00000,21.00000,1.00000,0.00000,80.09411,0.00000,1.00000
1313,2.80000,10930.33203,0.00000,1.00000,18.88852,17.00000,29.72989,0.00000,21.00000,1.00000,0.00000,79.92214,0.00000,1.00000
1314,1.70000,2990.57959,0.00000,1.00000,18.87814,18.00000,29.97908,0.00000,21.00000,1.00000,0.00000,79.91435,0.00000,1.00000
1315,0.70000,0.00000,0.00000,1.00000,18.86428,19.00000,29.26654,0.00000,21.00000,1.00000,0.00000,80.01412,0.00000,1.00000
1316,0.00000,0.00000,0.00000,1.00000,18.66601,20.00000,31.22700,0.00000,19.32153,1.00000,0.00000,84.04510,0.00000,1.00000
1317,-0.80000,0.00000,0.00000,1.00000,18.25978,21.00000,31.88068,0.00000,17.81525,1.00000,0.00000,88.17767,0.00000,1.00000
1318,-1.50000,0.00000,0.00000,1.00000,17.86090,22.00000,31.98022,0.00000,17.51305,1.00000,0.00000,89.57067,0.00000,1.00000
1319,-2.10000,0.00000,0.00000,1.00000,17.58506,23.00000,30.84462,0.00000,17.11199,0.00000,0.00000,0.00000,0.00000,0.00000
1320,-2.80000,0.00000,0.00000,1.00000,17.33920,24.00000,29.32020,0.00000,16.84082,0.00000,0.00000,0.00000,0.00000,0.00000
1321,-3.40000,0.00000,0.00000,1.00000,17.12384,1.00000,27.93693,0.00000,16.63728,0.00000,0.00000,0.00000,0.00000,0.00000
1322,-3.80000,0.00000,0.00000,1.00000,16.93338,2.00000,26.87584,0.00000,16.44540,0.00000,0.00000,0.00000,0.00000,0.00000
1323,-4.30000,0.00000,0.00000,1.00000,16.75438,3.00000,26.01077,0.00000,16.25664,0.00000,0.00000,0.00000,0.00000,0.00000
1324,-4.70000,0.00000,0.00000,1.00000,16.58258,4.00000,25.30974,0.00000,16.07940,0.00000,0.00000,0.00000,0.00000,0.00000
1325,-4.90000,0.00000,0.00000,1.00000,16.41836,5.00000,24.71007,0.00000,15.92668,0.00000,0.00000,0.00000,0.00000,0.00000
1326,-5.00000,0.00000,0.00000,1.00000,16.25765,6.00000,24.20468,0.00000,15.77421,0.00000,0.00000,0.00000,0.00000,0.00000
1327,-4.60000,0.00000,0.00000,1.00000,16.10542,7.00000,23.85059,0.00000,15.64291,0.00000,0.00000,0.00000,0.00000,0.00000
1328,-3.70000,581.52283,0.00000,1.00000,15.97123,8.00000,23.61382,0.00000,15.53429,0.00000,0.00000,0.00000,0.00000,0.00000
1329,-2.80000,6347.40771,0.00000,1.00000,15.96356,9.00000,23.23898,0.00000,15.53450,0.00000,0.00000,0.00000,0.00000,0.00000
1330,-1.90000,16569.32617,0.00000,1.00000,16.11569,10.00000,22.56141,0.00000,15.70043,0.00000,0.00000,0.00000,0.00000,0.00000
1331,-2.00000,22820.78516,0.00000,1.00000,16.36609,11.00000,21.85404,0.00000,15.98496,0.00000,0.00000,0.00000,0.00000,0.00000
1332,-1.00000,28988.35156,0.00000,1.00000,16.69489,12.00000,21.21081,0.00000,16.30945,0.00000,0.00000,0.00000,0.00000,0.00000
1333,0.00000,31468.66016,0.00000,1.00000,17.01202,13.00000,20.18382,0.00000,16.65162,0.00000,0.00000,0.00000,0.00000,0.00000
1334,1.00000,28891.79688,0.00000,1.00000,17.29298,14.00000,19.11891,0.00000,16.97286,0.00000,0.00000,0.00000,0.00000,0.00000
1335,2.00000,21990.28711,0.00000,1.00000,17.40745,15.00000,18.65377,0.00000,17.11645,0.00000,0.00000,0.00000,0.00000,0.00000
1336,1.90000,15656.40723,0.00000,1.00000,17.38699,16.00000,18.44775,0.00000,17.11436,0.00000,0.00000,0.00000,0.00000,0.00000
1337,1.40000,10057.55078,0.00000,1.00000,17.23737,17.00000,18.48999,0.00000,16.90833,1.00000,0.00000,93.16063,0.00000,1.00000
1338,0.90000,5199.32031,0.00000,1.00000,16.97458,18.00000,18.87371,0.00000,16.56432,1.00000,0.00000,94.35716,0.00000,1.00000
1339,0.40000,0.00000,0.00000,1.00000,16.62603,19.00000,19.35759,0.00000,16.18058,1.00000,0.00000,95.78458,0.00000,1.00000
1340,-0.20000,0.00000,0.00000,1.00000,16.37043,20.00000,19.82002,0.00000,15.93890,0.00000,0.00000,0.00000,0.00000,1.00000
1341,-0.90000,0.00000,0.00000,1.00000,16.15754,21.00000,20.31519,0.00000,15.74910,0.00000,0.00000,0.00000,0.00000,1.00000
1342,-1.50000,0.00000,0.00000,1.00000,15.97084,22.00000,20.89540,0.00000,15.58233,0.00000,0.00000,0.00000,0.00000,1.00000
1343,-1.40000,0.00000,0.00000,1.00000,15.81393,23.00000,21.41005,0.00000,15.44659,0.00000,0.00000,0.00000,0.00000,1.00000
1344,-1.20000,0.00000,0.00000,1.00000,15.68293,24.00000,21.88427,0.00000,15.30962,0.00000,0.00000,0.00000,0.00000,1.00000
1345,-1.10000,0.00000,0.00000,1.00000,15.57205,1.00000,22.22693,0.00000,15.18112,0.00000,0.00000,0.00000,0.00000,1.00000
1346,-1.40000,0.00000,0.00000,1.00000,15.46174,2.00000,22.45331,0.00000,15.01509,0.00000,0.00000,0.00000,0.00000,1.00000
1347,-1.60000,0.00000,0.00000,1.00000,15.34890,3.00000,22.44533,0.00000,14.83537,0.00000,0.00000,0.00000,0.00000,1.00000
1348,-1.90000,0.00000,0.00000,1.00000,15.22860,4.00000,22.09756,0.00000,14.64130,0.00000,0.00000,0.00000,0.00000,1.00000
1349,-2.40000,0.00000,0.00000,1.00000,15.09413,5.00000,21.58600,0.00000,14.46616,1.00000,0.00000,102.10965,0.00000,1.00000
1350,-3.00000,0.00000,0.00000,1.00000,14.95422,6.00000,21.06026,0.00000,14.27252,1.00000,0.00000,102.82014,0.00000,1.00000
1351,-3.50000,0.00000,0.00000,1.00000,14.80840,7.00000,20.57855,0.00000,14.08160,1.00000,0.00000,103.53049,0.00000,1.00000
1352,-3.20000,1111.22375,0.00000,1.00000,14.68215,8.00000,20.15436,0.00000,13.90603,1.00000,0.00000,104.16792,0.00000,1.00000
1353,-2.80000,9074.78516,0.00000,1.00000,14.72593,9.00000,19.70248,0.00000,13.89795,1.00000,0.00000,104.14091,0.00000,1.00000
1354,-2.50000,15940.60840,0.00000,1.00000,14.89752,10.00000,19.26363,0.00000,13.99329,1.00000,0.00000,103.66276,0.00000,1.00000
1355,-1.80000,19087.46484,0.00000,1.00000,15.09558,11.00000,18.94394,0.00000,14.29927,1.00000,0.00000,102.66253,0.00000,1.00000
1356,-1.10000,19184.88477,0.00000,1.00000,15.32644,12.00000,18.63208,0.00000,14.59691,1.00000,0.00000,101.62365,0.00000,1.00000
1357,-0.40000,12944.18164,0.00000,1.00000,15.41500,13.00000,18.54507,0.00000,14.78253,1.00000,0.00000,101.06406,0.00000,1.00000
1358,0.10000,11649.36719,0.00000,1.00000,15.47050,14.00000,18.35456,0.00000,14.86672,1.00000,0.00000,100.79453,0.00000,1.00000
1359,0.50000,10944.32715,0.00000,1.00000,15.50610,15.00000,18.04030,0.00000,14.93349,1.00000,0.00000,100.60712,0.00000,1.00000
1360,1.00000,10997.35547,0.00000,1.00000,15.53043,16.00000,17.88451,0.00000,15.01152,1.00000,0.00000,100.40298,0.00000,1.00000
1361,0.50000,10552.47949,0.00000,1.00000,15.48262,17.00000,17.77510,0.00000,15.03731,1.00000,0.00000,100.43653,0.00000,1.00000
1362,0.00000,5314.30322,0.00000,1.00000,15.28921,18.00000,17.84008,0.00000,14.90291,1.00000,0.00000,101.06491,0.00000,1.00000
1363,-0.50000,0.00000,0.00000,1.00000,15.02214,19.00000,18.20568,0.00000,14.64952,0.00000,0.00000,0.00000,0.00000,1.00000
1364,-0.70000,0.00000,0.00000,1.00000,14.82246,20.00000,18.64215,0.00000,14.42193,0.00000,0.00000,0.00000,0.00000,1.00000
1365,-0.90000,0.00000,0.00000,1.00000,14.64959,21.00000,19.08459,0.00000,14.24626,0.00000,0.00000,0.00000,0.00000,1.00000
1366,-1.10000,0.00000,0.00000,1.00000,14.50251,22.00000,19.53105,0.00000,14.08171,0.00000,0.00000,0.00000,0.00000,1.00000
1367,-1.70000,0.00000,0.00000,1.00000,14.36724,23.00000,19.91405,0.00000,13.97311,0.00000,0.00000,0.00000,0.00000,1.00000
1368,-2.30000,0.00000,0.00000,1.00000,14.24290,24.00000,20.30611,0.00000,13.86434,0.00000,0.00000,0.00000,0.00000,1.00000
1369,-2.90000,0.00000,0.00000,1.00000,14.12108,1.00000,20.68375,0.00000,13.75071,0.00000,0.00000,0.00000,0.00000,1.00000
1370,-3.70000,0.00000,0.00000,1.00000,13.99277,2.00000,21.02813,0.00000,13.60137,0.00000,0.00000,0.00000,0.00000,1.00000
1371,-4.50000,0.00000,0.00000,1.00000,13.85795,3.00000,21.27198,0.00000,13.44336,0.00000,0.00000,0.00000,0.00000,1.00000
1372,-5.30000,0.00000,0.00000,1.00000,13.71813,4.00000,21.38415,0.00000,13.28616,0.00000,0.00000,0.00000,0.00000,1.00000
1373,-5.50000,0.00000,0.00000,1.00000,13.58164,5.00000,21.44543,0.00000,13.15053,0.00000,0.00000,0.00000,0.00000,1.00000
1374,-5.60000,0.00000,0.00000,1.00000,13.44883,6.00000,13.24428,0.00000,20.74831,0.00000,0.00000,0.00000,0.00000,1.00000
1375,-5.80000,0.00000,0.00000,1.00000,14.78821,7.00000,12.98404,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1376,-4.70000,1426.19409,0.00000,1.00000,15.59206,8.00000,13.19747,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1377,-3.60000,9727.19434,0.00000,1.00000,16.07910,9.00000,13.74915,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1378,-2.50000,13211.11523,0.00000,1.00000,16.46902,10.00000,14.99569,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1379,-1.30000,17096.41602,0.00000,1.00000,16.81668,11.00000,16.46260,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1380,0.00000,12504.10254,0.00000,1.00000,17.11067,12.00000,17.96892,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1381,1.20000,11889.61426,0.00000,1.00000,17.36062,13.00000,19.12844,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1382,2.00000,11637.41992,0.00000,1.00000,17.57739,14.00000,20.17805,0.00000,21.00000,1.00000,0.00000,83.24830,0.00000,1.00000
1383,2.90000,10934.93359,0.00000,1.00000,17.77087,15.00000,21.72153,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1384,3.70000,11002.77344,0.00000,1.00000,17.93112,16.00000,23.62302,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1385,2.90000,10470.43945,0.00000,1.00000,18.03164,17.00000,25.52899,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1386,2.10000,5558.26270,0.00000,1.00000,18.06287,18.00000,26.36500,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1387,1.30000,0.00000,0.00000,1.00000,18.06252,19.00000,26.34014,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1388,0.20000,0.00000,0.00000,1.00000,17.88697,20.00000,29.54362,0.00000,18.62835,0.00000,0.00000,0.00000,0.00000,0.00000
1389,-0.80000,0.00000,0.00000,1.00000,17.35107,21.00000,31.94168,0.00000,17.03951,0.00000,0.00000,0.00000,0.00000,0.00000
1390,-1.90000,0.00000,0.00000,1.00000,16.89962,22.00000,32.32602,0.00000,16.54883,0.00000,0.00000,0.00000,0.00000,0.00000
1391,-2.40000,0.00000,0.00000,1.00000,16.60593,23.00000,32.45684,0.00000,16.22675,0.00000,0.00000,0.00000,0.00000,0.00000
1392,-2.90000,0.00000,0.00000,1.00000,16.36406,24.00000,31.81697,0.00000,15.89918,0.00000,0.00000,0.00000,0.00000,0.00000
1393,-3.40000,0.00000,0.00000,1.00000,16.15569,1.00000,30.89593,0.00000,15.69909,0.00000,0.00000,0.00000,0.00000,0.00000
1394,-3.90000,0.00000,0.00000,1.00000,15.97750,2.00000,30.13197,0.00000,15.51082,0.00000,0.00000,0.00000,0.00000,0.00000
1395,-4.30000,0.00000,0.00000,1.00000,15.80997,3.00000,29.43894,0.00000,15.33361,0.00000,0.00000,0.00000,0.00000,0.00000
1396,-4.80000,0.00000,0.00000,1.00000,15.64644,4.00000,28.79372,0.00000,15.16052,0.00000,0.00000,0.00000,0.00000,0.00000
1397,-4.50000,0.00000,0.00000,1.00000,15.49398,5.00000,28.22473,0.00000,15.02548,0.00000,0.00000,0.00000,0.00000,0.00000
1398,-4.10000,0.00000,0.00000,1.00000,15.35039,6.00000,19.30071,0.00000,20.89733,0.00000,0.00000,0.00000,0.00000,0.00000
1399,-3.80000,0.00000,0.00000,1.00000,16.24820,7.00000,18.95187,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1400,-2.50000,1437.54980,0.00000,1.00000,16.86275,8.00000,19.12579,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1401,-1.10000,8183.28760,0.00000,1.00000,17.22839,9.00000,19.80191,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1402,0.20000,14895.35352,0.00000,1.00000,17.51202,10.00000,21.43444,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1403,1.70000,22233.83008,0.00000,1.00000,17.76121,11.00000,23.35661,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1404,3.30000,27481.19922,0.00000,1.00000,17.98669,12.00000,25.33137,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1405,4.80000,29742.47070,0.00000,1.00000,18.18014,13.00000,26.85740,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1406,6.20000,29360.34375,0.00000,1.00000,18.34476,14.00000,28.21667,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1407,7.60000,25720.64062,0.00000,1.00000,18.48413,15.00000,30.22051,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1408,9.00000,19574.25391,0.00000,1.00000,18.58642,16.00000,32.70003,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1409,7.60000,14857.29102,0.00000,1.00000,18.65479,17.00000,35.24645,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1410,6.30000,6039.00342,0.00000,1.00000,18.66368,18.00000,36.50879,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1411,4.20000,0.00000,0.00000,1.00000,18.64112,19.00000,36.50793,0.00000,21.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1412,3.30000,0.00000,0.00000,1.00000,18.44871,20.00000,39.75122,0.00000,19.21912,0.00000,0.00000,0.00000,0.00000,0.00000
1413,2.40000,0.00000,0.00000,1.00000,18.02633,21.00000,41.53495,0.00000,17.78643,0.00000,0.00000,0.00000,0.00000,0.00000
1414,1.70000,0.00000,0.00000,1.00000,17.64958,22.00000,42.05846,0.00000,17.38478,0.00000,0.00000,0.00000,0.00000,0.00000
1415,1.50000,0.00000,0.00000,1.00000,17.38156,23.00000,41.28802,0.00000,16.99470,0.00000,0.00000,0.00000,0.00000,0.00000
1416,1.70000,0.00000,0.00000,1.00000,17.17211,24.00000,39.94787,0.00000,16.80096,0.00000,0.00000,0.00000,0.00000,0.00000
1417,2.10000,0.00000,0.00000,1.00000,17.01798,1.00000,38.76546,0.00000,16.70361,0.00000,0.00000,0.00000,0.00000,0.00000
1418,2.70000,0.00000,0.00000,1.00000,16.89372,2.00000,37.96627,0.00000,16.58549,0.00000,0.00000,0.00000,0.00000,0.00000
