Replicate,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1.0,9.913579156536436,5.577720301736232,2.4607766515819613,0.719141022892416,0.4343459858852945,0.1592395173880533,0.006660262489895505,0.034353090908467825,0.1236852186291318,0.6152282299721629,5.144291341743002,6.570185317022778
2.0,9.913579156536436,5.577720301736232,2.4607766515819613,0.6159696233797574,0.5206519118852656,0.15392716552176203,0.0035185546033214546,0.09306573359634832,0.23531003365551756,0.6451703471503949,4.833876128752472,6.400621848386731
